Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-11-12,14.99048805,2.1258497,3.09760431,7.80402983,0.63478023,0.81117289,7.0,21.0,1,1,0.94886761,0.90635061,-4.18250223,0,84.0,0.79364877,0.0674798,0.16458995,3.5247674,-7.44485578,-0.01454103,0.01408452,0.34477004,0.02263374,0.010395,-0.01028806,-0.01018329,0.01237114,0.02492853,14.57408551,14.37579861,0,1,14.5279839,0,1.15421998,51.61289544,0,0,0,0,601388.10251236,3.0,6.0,7.0,-1.40101254,5.43031512,0.83537147,3.0,0.0,1,0,4.34783013,40683.02266058
1990-11-13,14.84177303,2.1185224,2.17932003,6.63646679,0.6071192,-0.29644983,7.0,22.0,1,1,0.95895073,0.91658028,-5.13307175,0,85.0,1.00200306,0.05611527,0.14524456,2.70719572,-7.63361069,0.03040396,-0.00992063,0.32594715,0.01408452,0.02263374,0.010395,-0.01028806,-0.01018329,0.02664191,14.63357162,14.39265302,0,1,14.5711113,0,1.00311917,46.23655432,0,0,0,0,-327687.15011883,3.0,6.0,6.0,-0.15679313,4.27271456,0.70759634,0.0,1.0,0,0,0.0,-21859.6718782
1990-11-14,14.93100166,2.10586197,2.79362135,7.17793222,0.59418098,0.28187752,7.0,23.0,1,1,0.95408651,0.91196927,-4.56273247,0,86.0,1.99203004,0.04878028,0.1246482,3.32362168,-7.63267298,0.10839674,0.00601199,0.3069029,-0.00992063,0.01408452,0.02263374,0.010395,-0.01028806,0.02690458,14.68031066,14.41942174,0,1,14.61721296,0,1.08919435,50.0,0,0,0,0,242586.23347473,4.0,7.0,7.0,-0.60180482,4.46327814,0.7556091,1.0,0.0,0,0,0.0,16344.82840649
1990-11-15,14.81202984,2.10843332,1.91492489,6.24340171,0.59212026,-0.31453671,7.0,24.0,1,1,0.96231926,0.92015059,-5.32318687,0,87.0,1.40562374,0.04177793,0.10649181,2.485474,-7.61928551,0.10905779,-0.00796811,0.30636005,0.00601199,-0.00992063,0.01408452,0.02263374,0.010395,0.04320462,14.73129872,14.43925044,0,1,14.63654594,0,0.96788837,52.27274218,0,0,0,0,-256699.31950378,3.0,6.0,7.0,0.27052952,3.43660323,0.6432007,0.0,1.0,0,0,0.0,-17192.37096707
1990-11-16,14.99048805,2.01247131,2.87213909,7.43061981,0.61831537,0.49987036,7.0,25.0,1,1,0.95095803,0.9107086,-4.18250223,0,88.0,2.18254526,0.03586364,0.08897056,3.44864796,-7.37675198,0.05221558,0.01204819,0.31558314,-0.00796811,0.00601199,-0.00992063,0.01408452,0.02263374,0.02484152,14.82902581,14.46701059,0,1,14.64844313,0,1.14113195,60.46512668,0,0,0,0,834450.08506298,3.0,6.0,8.0,-0.63792423,4.34671224,0.77096261,1.0,0.0,0,0,0.0,56335.97110982
1990-11-19,15.19868946,1.90103401,3.84671366,8.81949298,0.6688148,0.33932011,8.0,26.0,1,1,0.93796334,0.89994266,-2.85170246,0,89.0,1.17416216,0.03724845,0.0747105,4.4057973,-6.95124213,0.02511637,0.0138889,0.33337275,0.01204819,-0.00796811,0.00601199,-0.00992063,0.01408452,0.01425597,14.93525096,14.49179646,0,1,14.66182752,0,1.34472317,67.04546904,0,0,0,0,710238.08903218,3.0,6.0,9.0,-1.70221453,5.22471693,0.90259885,2.0,0.0,0,0,0.0,47379.25053214
1990-11-20,14.99048805,1.8849205,1.9358571,7.22948167,0.72598513,-0.4967504,9.0,27.0,1,1,0.95142855,0.91373014,-4.18250223,0,90.0,1.98412512,0.05259714,0.07318014,2.40448805,-6.43232578,0.07138329,-0.01369864,0.33731935,0.0138889,0.01204819,-0.00796811,0.00601199,-0.00992063,0.01406036,14.96499402,14.52352238,0,1,14.66628895,0,1.1321543,69.4117687,0,0,0,0,-727388.26364518,3.0,6.0,9.0,-0.04323077,3.79780804,0.7402761,0.0,1.0,0,0,0.0,-47858.61738431
1990-11-21,14.84177303,1.87517861,0.56139463,6.0844454,0.76839021,-0.71000203,10.0,28.0,1,1,0.96139705,0.92389348,-5.13307175,0,91.0,2.20441443,0.08400811,0.09035405,0.56368409,-5.66482412,0.11632828,-0.00992063,0.32793735,-0.01369864,0.0138889,0.01204819,-0.00796811,0.00601199,0.01028234,14.94374902,14.55524829,0,1,14.65587888,0,0.97948552,64.36782711,0,0,0,0,-589811.94557667,2.0,6.0,8.0,0.90891056,2.60580963,0.64171469,0.0,2.0,0,0,0.0,-39345.74668391
1990-11-23,14.93100166,1.7928285,0.91901019,6.62928242,0.7923121,0.63701277,11.0,29.0,1,1,0.95575697,0.9199004,-4.56273247,0,92.0,0.99601502,0.11050038,0.10919679,0.87642705,-5.39190343,0.09517771,0.00601199,0.32793735,-0.00992063,-0.01369864,0.0138889,0.01204819,-0.00796811,-0.00565028,14.95649597,14.59688854,0,1,14.65587888,0,1.06719651,60.75949829,0,0,0,0,122774.40122509,3.0,6.0,8.0,0.37415379,2.98165155,0.70973731,1.0,0.0,0,0,0.0,8272.21929287
1990-11-26,15.07971668,1.81741297,1.69054173,7.59077182,0.81321718,0.83952447,11.0,30.0,1,1,0.94762187,0.91127361,-3.61216295,0,93.0,2.36685796,0.13300786,0.12584528,1.6695246,-5.19495648,0.03304785,0.00996015,0.34136693,0.00601199,-0.00992063,-0.01369864,0.0138889,0.01204819,0.00832982,14.97774097,14.64051167,0,1,14.67521186,0,1.21266751,60.25641184,0,0,0,0,423687.15647984,3.0,6.0,8.0,-0.39886336,3.721574,0.79623903,2.0,0.0,0,0,0.0,28376.33844244
1990-11-27,15.10945988,1.81383581,1.57097825,7.70127726,0.84672057,-0.07072495,12.0,31.0,1,1,0.94663245,0.91035574,-3.42204783,0,94.0,1.18110254,0.15324898,0.14122719,1.66017589,-4.99922774,-0.00660958,0.0019724,0.35039945,0.00996015,0.00601199,-0.00992063,-0.01369864,0.0138889,0.00624178,15.02023097,14.67620331,0,1,14.70792918,0,1.23910692,64.86486838,0,0,0,0,80350.43709183,3.0,6.0,9.0,-0.47121064,3.60567288,0.78648068,3.0,0.0,0,0,0.0,5328.37842938
1990-11-28,15.16894627,1.77871178,1.55027808,8.02796238,0.89569034,-0.01317661,13.0,32.0,1,1,0.94347337,0.90789914,-3.04181759,0,95.0,1.37255024,0.17332367,0.15746031,1.74655371,-4.70617542,0.02908202,0.00393703,0.35145757,0.0019724,0.00996015,0.00601199,-0.00992063,-0.01369864,-0.00567473,15.04572501,14.71586068,0,1,14.75105658,0,1.29547712,70.42254221,1,0,0,0,146325.80978394,4.0,7.0,10.0,-0.69867025,3.68509451,0.79725472,4.0,0.0,0,0,0.0,9684.38388764
1990-11-29,15.04997444,1.70807479,0.46802128,7.09335118,0.92672934,-0.69810495,14.0,33.0,1,1,0.95084553,0.91668404,-3.80227198,0,96.0,0.79051181,0.19255961,0.17509356,0.59520994,-4.37146255,0.01652395,-0.00784312,0.3104664,0.00393703,0.0019724,0.00996015,0.00601199,-0.00992063,0.01196094,15.02448,14.75056089,0,1,14.80310688,0,1.17215246,64.28573064,0,0,0,0,-428348.89380741,4.0,6.0,9.0,0.06180943,2.62897662,0.69878766,0.0,1.0,0,0,0.0,-28238.53986236
1990-11-30,15.64483356,1.75176505,4.01129243,11.21799998,0.97465805,7.5707479,14.0,34.0,1,1,0.91665268,0.88161738,0.0,1,0.0,4.18250223,0.2143543,0.19729394,3.90761568,-3.76066341,0.04560598,0.03952559,0.3181691,-0.00784312,0.00393703,0.0019724,0.00996015,0.00601199,0.01403845,15.11795793,14.79120967,0,1,14.88043871,0,1.75657666,68.35442781,0,0,0,0,3941739.992342,4.0,7.0,9.0,-2.97792378,6.13673856,1.10061996,1.0,0.0,0,0,0.0,261910.07882813
1990-12-03,15.64483356,1.792504,3.68909526,11.10523739,1.00712036,-0.08032253,14.0,35.0,1,1,0.91797262,0.88212254,0.0,1,0.0,2.09126026,0.23206079,0.21997821,3.51682683,-3.39734798,0.02445535,0.0,0.34230316,0.03952559,-0.00784312,0.00393703,0.0019724,0.00996015,0.04755205,15.23268087,14.82095264,0,1,14.94141188,0,1.7495531,65.2777685,0,0,0,0,0.0,3.0,6.0,8.0,-2.65357333,5.59302593,1.01374175,0.0,0.0,0,0,0.0,0.0
1990-12-04,15.7638073,1.81940741,4.02355659,11.82496733,1.05721614,0.09066216,14.0,36.0,1,1,0.91244875,0.8760606,0.0,1,0.0,1.69812245,0.24249219,0.24239864,3.9361637,-3.78709735,-0.00727062,0.00760467,0.37845612,0.0,0.03952559,-0.00784312,0.00393703,0.0019724,0.0375919,15.3516531,14.84871283,0,1,14.99941082,0,1.86216751,71.83100118,1,0,0,0,426805.77128887,3.0,6.0,9.0,-2.90489084,5.86570298,1.00494392,1.0,0.0,0,0,0.0,27280.94035147
1990-12-05,15.67457676,1.74844274,3.07347913,11.06661373,1.09441612,-0.23612877,14.0,37.0,1,1,0.917845,0.88287615,-0.56604687,0,1.0,0.75902357,0.24694546,0.26447651,2.98833944,-3.45125121,0.05155453,-0.00566047,0.3843372,0.00760467,0.0,0.03952559,-0.00784312,0.00393703,0.04322417,15.43663311,14.87449007,0,1,15.06038399,0,1.76623041,67.60560836,0,0,0,0,-336305.43398856,2.0,6.0,8.0,-2.00824287,4.94212334,0.89951427,0.0,1.0,0,0,0.0,-21334.02341564
1990-12-06,15.7638073,1.75202332,3.19889151,11.56251161,1.14514927,0.0408047,14.0,38.0,1,1,0.91387868,0.87883822,0.0,1,0.0,1.13207559,0.2458289,0.28674274,3.12078287,-3.02633745,0.09980428,0.00569269,0.37181592,-0.00566047,0.00760467,0.0,0.03952559,-0.00784312,0.03362667,15.53011131,14.8982845,0,1,15.13325443,0,1.84682132,72.85712257,1,0,0,0,411719.1580677,3.0,7.0,9.0,-2.24522755,5.03187887,0.92396844,1.0,0.0,0,0,0.0,26266.68422306
1990-12-07,15.91252232,1.76235171,3.72524892,12.46466174,1.19212203,0.16454369,14.0,39.0,1,1,0.90679171,0.87154468,0.0,1,0.0,2.4299138,0.2445945,0.30921076,3.52392816,-3.40397454,0.10046535,0.00943395,0.37471924,0.00569269,-0.00566047,0.00760467,0.0,0.03952559,0.04716248,15.63633646,14.93100185,0,1,15.20612488,0,1.98723903,72.46374589,1,0,0,0,637999.47839642,3.0,7.0,9.0,-2.76965957,5.44399811,0.97128447,2.0,0.0,0,0,0.0,40472.42308829
1990-12-10,15.91252232,1.76235171,3.38164557,12.32652774,1.22571041,-0.09223635,14.0,40.0,1,1,0.90788517,0.87263813,0.0,1,0.0,1.49532327,0.24152936,0.32656687,3.22916332,-3.12815024,0.08922914,0.0,0.39225143,0.00943395,0.00569269,-0.00566047,0.00760467,0.0,0.01707084,15.75955759,14.9716507,0,1,15.26263666,0,1.98139813,69.35481535,0,0,0,0,0.0,3.0,6.0,8.0,-2.52950368,4.90190089,0.91420222,0.0,0.0,0,0,0.0,0.0
1990-12-11,15.91252232,1.74900093,2.94117937,12.18990895,1.27431904,-0.13025203,14.0,41.0,1,1,0.90883577,0.87385575,0.0,1,0.0,1.68224617,0.24170299,0.34086144,2.80256578,-2.72616326,0.10112633,0.0,0.41225578,0.0,0.00943395,0.00569269,-0.00566047,0.00760467,0.01707084,15.79779884,15.02023099,0,1,15.30873837,0,1.9737873,78.18178744,1,0,0,0,0.0,2.0,5.0,8.0,-2.28346325,4.4401885,0.86614644,0.0,0.0,0,0,0.0,0.0
1990-12-12,16.12072372,1.70005394,3.67536942,13.50785865,1.34693455,0.24962437,14.0,42.0,1,1,0.89799681,0.86399573,0.0,1,0.0,1.47601096,0.25613694,0.35427279,3.40982341,-3.29738829,0.10575297,0.01308412,0.43459718,0.0,0.0,0.00943395,0.00569269,-0.00566047,0.00946618,15.86578315,15.0807085,0,1,15.37268591,0,2.17096211,87.71924989,1,0,0,0,1102326.10432625,3.0,5.0,9.0,-3.02129073,5.32047189,0.93030526,1.0,0.0,0,0,0.0,69274.12778673
1990-12-13,15.94226456,1.73241122,2.05358131,12.11395298,1.40176794,-0.44125853,14.0,43.0,1,1,0.90927375,0.87462553,-1.1070171,0,1.0,1.30597734,0.26526219,0.36102541,2.01610595,-3.06140194,0.15334176,-0.01107017,0.43930698,0.01308412,0.0,0.0,0.00943395,0.00569269,0.02821077,15.89127704,15.14515171,0,1,15.42324905,0,1.98710549,78.33326386,1,0,0,0,-481802.63269043,2.0,5.0,8.0,-1.61911141,3.9870854,0.79536038,0.0,1.0,0,0,0.0,-29887.15897179
1990-12-14,15.7638073,1.68463794,0.59653255,10.73619153,1.43486774,-0.70951598,14.0,44.0,1,1,0.91989351,0.88620075,-2.21402236,0,2.0,1.32074981,0.2693217,0.36166161,0.57202268,-2.77019887,0.04097951,-0.01119397,0.42077114,-0.01107017,0.01308412,0.0,0.0,0.00943395,0.01144791,15.90402426,15.20067205,0,1,15.47083793,0,1.80178615,68.85244954,0,0,0,0,-682196.42042542,1.0,4.0,7.0,-0.23435094,2.84683725,0.67406693,0.0,2.0,0,0,0.0,-42791.68859551
1990-12-17,15.67457676,1.70778239,-0.22989065,9.98642903,1.45932071,-1.38537822,13.0,45.0,0,1,0.9262809,0.89212526,-2.76753682,0,3.0,1.3282806,0.26603509,0.35742381,-0.18078363,-2.59143809,0.04362337,-0.00566047,0.40725612,-0.01119397,-0.01107017,0.01308412,0.0,0.0,-0.00918002,15.89127704,15.24231227,0,1,15.50504236,0,1.70645039,65.07930934,0,0,0,0,-332405.34565925,1.0,4.0,6.0,0.44882199,2.22232727,0.60407112,0.0,3.0,0,0,0.0,-21086.61565076
1990-12-18,15.82329273,1.69173214,0.41795844,10.90727196,1.49029594,-2.81807496,13.0,46.0,1,1,0.91857145,0.88473681,-1.84502258,0,4.0,1.12781971,0.25789608,0.35154251,0.55123312,-2.38311915,0.01784573,0.00948772,0.4064751,-0.00566047,-0.01119397,-0.01107017,0.01308412,0.0,-0.01484049,15.87852996,15.28296108,0,1,15.53627253,0,1.84614861,66.66661809,0,0,0,0,762879.18245315,2.0,4.0,6.0,-0.30039253,2.98981617,0.67653001,1.0,0.0,0,0,0.0,48669.84252054
1990-12-19,15.67457676,1.77555224,-0.80667332,9.74707665,1.51959273,-2.93003236,12.0,47.0,0,1,0.92894152,0.89343048,-2.76753682,0,5.0,1.89753763,0.2463789,0.346177,-0.64184878,-2.13941988,0.03899663,-0.00939855,0.38641855,0.00948772,-0.00566047,-0.01119397,-0.01107017,0.01308412,-0.00535277,15.84453773,15.32360986,0,1,15.57047696,0,1.6870367,65.67155965,0,0,0,0,-924192.58798598,1.0,4.0,6.0,0.38491565,1.67318945,0.56734912,0.0,1.0,0,0,0.0,-58407.09665334
1990-12-20,15.7638073,1.57682324,-0.29561591,10.25702848,1.51321933,-0.63353702,11.0,48.0,0,1,0.92273989,0.89120343,-2.21402236,0,6.0,1.50943613,0.23717493,0.34459108,-0.2782215,-1.9412017,0.01916762,0.00569269,0.34799625,-0.00939855,0.00948772,-0.00566047,-0.01119397,-0.01107017,-0.02783544,15.82329273,15.37219016,0,1,15.61657867,0,1.76912905,54.0000295,0,0,0,0,391281.34962558,2.0,4.0,6.0,-0.00308857,2.18017003,0.60576883,1.0,0.0,0,0,0.0,24962.8015884
